Time [s], Analyzer Name, Decoded Protocol Result
18.138244000000000,I2C,0x00 + ACK
18.138427249999999,I2C,Setup Write to [0x34] + ACK
18.138518749999999,I2C,0x30 + ACK
18.138610249999999,I2C,0x22 + ACK
18.138701999999999,I2C,0x00 + ACK
18.138903500000001,I2C,Setup Write to [0x34] + ACK
18.138995000000001,I2C,0x30 + ACK
18.139086500000001,I2C,0x20 + ACK
18.139178250000001,I2C,0x03 + ACK
18.139361250000000,I2C,Setup Write to [0x34] + ACK
18.139453000000000,I2C,0x30 + ACK
18.139544500000000,I2C,0x21 + ACK
18.139635999999999,I2C,0x00 + ACK
18.139809000000000,I2C,Setup Write to [0x1A] + ACK
18.139900749999999,I2C,0x18 + ACK
18.139992249999999,I2C,0x11 + ACK
18.140083749999999,I2C,0x00 + ACK
18.155708499999999,I2C,Setup Write to [0x34] + ACK
18.155800249999999,I2C,0x30 + ACK
18.155891749999999,I2C,0x20 + ACK
18.155983249999998,I2C,0x03 + ACK
18.156169500000001,I2C,Setup Write to [0x34] + ACK
18.156261000000001,I2C,0x30 + ACK
18.156352500000001,I2C,0x21 + ACK
18.156444250000000,I2C,0x00 + ACK
18.156617250000000,I2C,Setup Write to [0x1A] + ACK
18.156708999999999,I2C,0x18 + ACK
18.156800499999999,I2C,0x11 + ACK
18.156891999999999,I2C,0x00 + ACK
18.157085750000000,I2C,Setup Write to [0x34] + ACK
18.157177250000000,I2C,0x30 + ACK
18.157268750000000,I2C,0x14 + ACK
18.157360499999999,I2C,0x05 + ACK
18.175701249999999,I2C,Setup Write to [0x34] + ACK
18.175792999999999,I2C,0x30 + ACK
18.175884499999999,I2C,0x20 + ACK
18.175976250000001,I2C,0x03 + ACK
18.176162500000000,I2C,Setup Write to [0x34] + ACK
18.176254000000000,I2C,0x30 + ACK
18.176345749999999,I2C,0x21 + ACK
18.176437249999999,I2C,0x00 + ACK
18.176621500000000,I2C,Setup Write to [0x34] + ACK
18.176712999999999,I2C,0x30 + ACK
18.176804499999999,I2C,0x22 + ACK
18.176896249999999,I2C,0x00 + ACK
18.177560499999998,I2C,Setup Write to [0x34] + ACK
18.177651999999998,I2C,0x30 + ACK
18.177743499999998,I2C,0x20 + ACK
18.177835250000001,I2C,0x03 + ACK
18.178020249999999,I2C,Setup Write to [0x34] + ACK
18.178111749999999,I2C,0x30 + ACK
18.178203249999999,I2C,0x21 + ACK
18.178294999999999,I2C,0x00 + ACK
18.178477999999998,I2C,Setup Write to [0x34] + ACK
18.178569750000001,I2C,0x30 + ACK
18.178661250000001,I2C,0x22 + ACK
18.178753000000000,I2C,0x00 + ACK
18.178953750000002,I2C,Setup Write to [0x34] + ACK
18.179045250000001,I2C,0x30 + ACK
18.179136750000001,I2C,0x20 + ACK
18.179228500000001,I2C,0x03 + ACK
18.179411750000000,I2C,Setup Write to [0x34] + ACK
18.179503250000000,I2C,0x30 + ACK
18.179594750000000,I2C,0x21 + ACK
18.179686499999999,I2C,0x00 + ACK
18.179859250000000,I2C,Setup Write to [0x1A] + ACK
18.179950999999999,I2C,0x18 + ACK
18.180042499999999,I2C,0x11 + ACK
18.180133999999999,I2C,0x00 + ACK
18.402273500000000,I2C,Setup Read to [0x8D] + ACK
18.415967250000001,I2C,0x0C + ACK
18.416058750000001,I2C,0x08 + ACK
18.416150500000001,I2C,0x00 + NAK
18.416346999999998,I2C,Setup Write to [0x1A] + ACK
18.416438500000002,I2C,0x18 + ACK
18.416530250000001,I2C,0x10 + NAK
18.416621750000001,I2C,0x00 + ACK
18.416815249999999,I2C,Setup Write to [0x34] + ACK
18.416906749999999,I2C,0x30 + ACK
18.416998499999998,I2C,0x22 + ACK
18.417090000000002,I2C,0x00 + ACK
18.417729999999999,I2C,Setup Write to [0x1A] + ACK
18.417821499999999,I2C,0x18 + ACK
18.417913250000002,I2C,0x10 + ACK
18.418004750000001,I2C,0x01 + NAK
18.418200250000002,I2C,Setup Write to [0x34] + ACK
18.418291750000002,I2C,0x30 + ACK
18.418383250000002,I2C,0x21 + ACK
18.418475000000001,I2C,0x00 + ACK
18.418658250000000,I2C,Setup Write to [0x34] + ACK
18.418749750000000,I2C,0x30 + ACK
18.418841250000000,I2C,0x22 + ACK
18.418932999999999,I2C,0x00 + ACK
18.419125000000001,I2C,Setup Write to [0x1A] + ACK
18.419216500000001,I2C,0x18 + ACK
18.419308250000000,I2C,0x10 + ACK
18.419399750000000,I2C,0x01 + NAK
18.419593249999998,I2C,Setup Write to [0x34] + ACK
18.419684749999998,I2C,0x30 + ACK
18.419776250000002,I2C,0x21 + ACK
18.419868000000001,I2C,0x00 + ACK
18.420051250000000,I2C,Setup Write to [0x34] + ACK
18.420142750000000,I2C,0x30 + ACK
18.420234250000000,I2C,0x22 + ACK
18.420325999999999,I2C,0x00 + ACK
18.435945749999998,I2C,Setup Write to [0x34] + ACK
18.436037249999998,I2C,0x30 + ACK
18.436128750000002,I2C,0x20 + ACK
18.436220500000001,I2C,0x03 + ACK
18.436406500000000,I2C,Setup Write to [0x34] + ACK
18.436498250000000,I2C,0x30 + ACK
18.436589750000000,I2C,0x21 + ACK
18.436681249999999,I2C,0x00 + ACK
18.436864750000002,I2C,Setup Write to [0x34] + ACK
18.436956250000001,I2C,0x30 + ACK
18.437047750000001,I2C,0x22 + ACK
18.437139500000001,I2C,0x00 + ACK
18.455931249999999,I2C,Setup Write to [0x34] + ACK
18.456022999999998,I2C,0x30 + ACK
18.456114500000002,I2C,0x20 + ACK
18.456206000000002,I2C,0x03 + ACK
18.456392250000000,I2C,Setup Write to [0x34] + ACK
18.456483750000000,I2C,0x30 + ACK
18.456575250000000,I2C,0x21 + ACK
18.456666999999999,I2C,0x00 + ACK
18.456850249999999,I2C,Setup Write to [0x34] + ACK
18.456942000000002,I2C,0x30 + ACK
18.457033500000001,I2C,0x22 + ACK
18.457125000000001,I2C,0x00 + ACK
18.457770750000002,I2C,Setup Write to [0x34] + ACK
18.457862500000001,I2C,0x30 + ACK
18.457954000000001,I2C,0x20 + ACK
18.458045500000001,I2C,0x03 + ACK
18.458231000000001,I2C,Setup Write to [0x34] + ACK
18.458322500000001,I2C,0x30 + ACK
18.458414000000001,I2C,0x21 + ACK
18.458505750000000,I2C,0x00 + ACK
18.458689000000000,I2C,Setup Write to [0x34] + ACK
18.458780749999999,I2C,0x30 + ACK
18.458872249999999,I2C,0x22 + ACK
18.458963749999999,I2C,0x00 + ACK
18.459165500000001,I2C,Setup Write to [0x34] + ACK
18.459257000000001,I2C,0x30 + ACK
18.459348500000001,I2C,0x20 + ACK
18.459440250000000,I2C,0x03 + ACK
18.459623250000000,I2C,Setup Write to [0x34] + ACK
18.459714999999999,I2C,0x30 + ACK
18.459806499999999,I2C,0x21 + ACK
18.459897999999999,I2C,0x00 + ACK
18.460070999999999,I2C,Setup Write to [0x1A] + ACK
18.460162749999999,I2C,0x18 + ACK
18.460254249999998,I2C,0x11 + ACK
18.460345749999998,I2C,0x00 + ACK
18.475980000000000,I2C,Setup Write to [0x34] + ACK
18.476071749999999,I2C,0x30 + ACK
18.476163249999999,I2C,0x20 + ACK
18.476254749999999,I2C,0x03 + ACK
18.476441000000001,I2C,Setup Write to [0x34] + ACK
18.476532750000001,I2C,0x30 + ACK
18.476624250000000,I2C,0x21 + ACK
18.476716000000000,I2C,0x00 + ACK
18.476899499999998,I2C,Setup Write to [0x34] + ACK
18.476991000000002,I2C,0x30 + ACK
18.477082500000002,I2C,0x22 + ACK
18.477174250000001,I2C,0x00 + ACK
18.495964250000000,I2C,Setup Write to [0x1A] + ACK
18.496055750000000,I2C,0x18 + ACK
18.496147499999999,I2C,0x10 + ACK
18.496238999999999,I2C,0x01 + NAK
18.496435500000000,I2C,Setup Write to [0x34] + ACK
18.496527000000000,I2C,0x30 + ACK
18.496618750000000,I2C,0x21 + ACK
18.496710250000000,I2C,0x00 + ACK
18.496883499999999,I2C,Setup Write to [0x1A] + ACK
18.496974999999999,I2C,0x18 + ACK
18.497066749999998,I2C,0x11 + ACK
18.497158249999998,I2C,0x00 + ACK
18.497809499999999,I2C,Setup Write to [0x1A] + ACK
18.497901250000002,I2C,0x18 + ACK
18.497992750000002,I2C,0x10 + ACK
18.498084250000002,I2C,0x01 + NAK
18.498280500000000,I2C,Setup Write to [0x34] + ACK
18.498372000000000,I2C,0x30 + ACK
18.498463500000000,I2C,0x21 + ACK
18.498555249999999,I2C,0x00 + ACK
18.498728249999999,I2C,Setup Write to [0x1A] + ACK
18.498819749999999,I2C,0x18 + ACK
18.498911499999998,I2C,0x11 + ACK
18.499002999999998,I2C,0x00 + ACK
18.499214500000001,I2C,Setup Write to [0x34] + ACK
18.499306250000000,I2C,0x30 + ACK
18.499397750000000,I2C,0x20 + ACK
18.499489499999999,I2C,0x03 + ACK
18.499662250000000,I2C,Setup Write to [0x1A] + ACK
18.499753999999999,I2C,0x18 + ACK
18.499845499999999,I2C,0x10 + NAK
18.499936999999999,I2C,0x00 + ACK
18.500120249999998,I2C,Setup Write to [0x1A] + ACK
18.500211749999998,I2C,0x18 + ACK
18.500303500000001,I2C,0x11 + ACK
18.500395000000001,I2C,0x00 + ACK
18.516003000000001,I2C,Setup Write to [0x1A] + ACK
18.516094750000001,I2C,0x18 + ACK
18.516186250000001,I2C,0x10 + ACK
18.516277750000000,I2C,0x01 + NAK
18.516473999999999,I2C,Setup Write to [0x34] + ACK
18.516565750000002,I2C,0x30 + ACK
18.516657250000002,I2C,0x21 + ACK
18.516748750000001,I2C,0x00 + ACK
18.516932250000000,I2C,Setup Write to [0x34] + ACK
18.517023750000000,I2C,0x30 + ACK
18.517115250000000,I2C,0x22 + ACK
18.517206999999999,I2C,0x00 + ACK
18.535997999999999,I2C,Setup Write to [0x34] + ACK
18.536089499999999,I2C,0x30 + ACK
18.536180999999999,I2C,0x20 + ACK
18.536272749999998,I2C,0x03 + ACK
18.536448499999999,I2C,Setup Write to [0x1A] + ACK
18.536540250000002,I2C,0x18 + ACK
18.536631750000002,I2C,0x10 + NAK
18.536723250000001,I2C,0x00 + ACK
18.536906500000001,I2C,Setup Write to [0x1A] + ACK
18.536998000000001,I2C,0x18 + ACK
18.537089750000000,I2C,0x11 + ACK
18.537181250000000,I2C,0x00 + ACK
18.537838749999999,I2C,Setup Write to [0x34] + ACK
18.537930249999999,I2C,0x30 + ACK
18.538021749999999,I2C,0x20 + ACK
18.538113500000001,I2C,0x03 + ACK
18.538288000000001,I2C,Setup Write to [0x1A] + ACK
18.538379750000001,I2C,0x18 + ACK
18.538471250000001,I2C,0x10 + NAK
18.538562750000001,I2C,0x00 + ACK
18.538746000000000,I2C,Setup Write to [0x1A] + ACK
18.538837500000000,I2C,0x18 + ACK
18.538929249999999,I2C,0x11 + ACK
18.539020749999999,I2C,0x00 + ACK
18.539232250000001,I2C,Setup Write to [0x34] + ACK
18.539323750000001,I2C,0x30 + ACK
18.539415250000001,I2C,0x20 + ACK
18.539507000000000,I2C,0x03 + ACK
18.539690250000000,I2C,Setup Write to [0x34] + ACK
18.539781999999999,I2C,0x30 + ACK
18.539873499999999,I2C,0x21 + ACK
18.539964999999999,I2C,0x00 + ACK
18.540137999999999,I2C,Setup Write to [0x1A] + ACK
18.540229750000002,I2C,0x18 + ACK
18.540321250000002,I2C,0x11 + ACK
18.540412750000002,I2C,0x00 + ACK
18.556036750000001,I2C,Setup Write to [0x1A] + ACK
18.556128250000000,I2C,0x18 + ACK
18.556220000000000,I2C,0x10 + ACK
18.556311500000000,I2C,0x01 + NAK
18.556507750000002,I2C,Setup Write to [0x34] + ACK
18.556599500000001,I2C,0x30 + ACK
18.556691000000001,I2C,0x21 + ACK
18.556782500000001,I2C,0x00 + ACK
18.556965999999999,I2C,Setup Write to [0x34] + ACK
18.557057749999998,I2C,0x30 + ACK
18.557149249999998,I2C,0x22 + ACK
18.557240749999998,I2C,0x00 + ACK
18.576033249999998,I2C,Setup Write to [0x34] + ACK
18.576125000000001,I2C,0x30 + ACK
18.576216500000001,I2C,0x20 + ACK
18.576308000000001,I2C,0x03 + ACK
18.576494250000000,I2C,Setup Write to [0x34] + ACK
18.576585999999999,I2C,0x30 + ACK
18.576677499999999,I2C,0x21 + ACK
18.576769250000002,I2C,0x00 + ACK
18.576952500000001,I2C,Setup Write to [0x34] + ACK
18.577044000000001,I2C,0x30 + ACK
18.577135750000000,I2C,0x22 + ACK
18.577227250000000,I2C,0x00 + ACK
18.577875500000001,I2C,Setup Write to [0x34] + ACK
18.577967250000000,I2C,0x30 + ACK
18.578058750000000,I2C,0x20 + ACK
18.578150500000000,I2C,0x03 + ACK
18.578335750000001,I2C,Setup Write to [0x34] + ACK
18.578427250000001,I2C,0x30 + ACK
18.578519000000000,I2C,0x21 + ACK
18.578610500000000,I2C,0x00 + ACK
18.578793749999999,I2C,Setup Write to [0x34] + ACK
18.578885499999998,I2C,0x30 + ACK
18.578976999999998,I2C,0x22 + ACK
18.579068750000001,I2C,0x00 + ACK
18.579270999999999,I2C,Setup Write to [0x34] + ACK
18.579362499999998,I2C,0x30 + ACK
18.579453999999998,I2C,0x20 + ACK
18.579545750000001,I2C,0x03 + ACK
18.579728750000001,I2C,Setup Write to [0x34] + ACK
18.579820500000000,I2C,0x30 + ACK
18.579912000000000,I2C,0x21 + ACK
18.580003500000000,I2C,0x00 + ACK
18.580176500000000,I2C,Setup Write to [0x1A] + ACK
18.580268000000000,I2C,0x18 + ACK
18.580359750000000,I2C,0x11 + ACK
18.580451249999999,I2C,0x00 + ACK
18.596071250000001,I2C,Setup Write to [0x1A] + ACK
18.596162750000001,I2C,0x18 + ACK
18.596254500000001,I2C,0x10 + ACK
18.596346000000000,I2C,0x01 + NAK
18.596542750000001,I2C,Setup Write to [0x34] + ACK
18.596634250000001,I2C,0x30 + ACK
18.596725750000001,I2C,0x21 + ACK
18.596817500000000,I2C,0x00 + ACK
18.596990500000000,I2C,Setup Write to [0x1A] + ACK
18.597082250000000,I2C,0x18 + ACK
18.597173750000000,I2C,0x11 + ACK
18.597265250000000,I2C,0x00 + ACK
18.597448750000002,I2C,Setup Write to [0x1A] + ACK
18.597540250000002,I2C,0x18 + ACK
18.597632000000001,I2C,0x0A + ACK
18.597723500000001,I2C,0x01 + NAK
18.616052249999999,I2C,Setup Write to [0x1A] + ACK
18.616143749999999,I2C,0x18 + ACK
18.616235499999998,I2C,0x10 + ACK
18.616326999999998,I2C,0x01 + NAK
18.616523250000000,I2C,Setup Write to [0x34] + ACK
18.616614999999999,I2C,0x30 + ACK
18.616706499999999,I2C,0x21 + ACK
18.616797999999999,I2C,0x00 + ACK
18.616981249999998,I2C,Setup Write to [0x34] + ACK
18.617073000000001,I2C,0x30 + ACK
18.617164500000001,I2C,0x22 + ACK
18.617256000000001,I2C,0x00 + ACK
18.617513249999998,I2C,Setup Write to [0x34] + ACK
18.617604750000002,I2C,0x30 + ACK
18.617696250000002,I2C,0x20 + ACK
18.617788000000001,I2C,0x03 + ACK
18.617971499999999,I2C,Setup Write to [0x34] + ACK
18.618062999999999,I2C,0x30 + ACK
18.618154499999999,I2C,0x21 + ACK
18.618246249999999,I2C,0x00 + ACK
18.618429249999998,I2C,Setup Write to [0x34] + ACK
18.618521000000001,I2C,0x30 + ACK
18.618612500000001,I2C,0x22 + ACK
18.618704250000000,I2C,0x00 + ACK
18.618893499999999,I2C,Setup Write to [0x1A] + ACK
18.618984999999999,I2C,0x18 + ACK
18.619076750000001,I2C,0x10 + ACK
18.619168250000001,I2C,0x01 + NAK
18.619361749999999,I2C,Setup Write to [0x34] + ACK
18.619453249999999,I2C,0x30 + ACK
18.619544749999999,I2C,0x21 + ACK
18.619636499999999,I2C,0x00 + ACK
18.619819750000001,I2C,Setup Write to [0x34] + ACK
18.619911250000001,I2C,0x30 + ACK
18.620002750000001,I2C,0x22 + ACK
18.620094500000000,I2C,0x00 + ACK
18.652557000000002,I2C,Setup Write to [0x34] + ACK
18.652648500000002,I2C,0x30 + ACK
18.652740000000001,I2C,0x20 + ACK
18.652831750000001,I2C,0x03 + ACK
18.653017750000000,I2C,Setup Write to [0x34] + ACK
18.653109250000000,I2C,0x30 + ACK
18.653200750000000,I2C,0x21 + ACK
18.653292499999999,I2C,0x00 + ACK
18.653465499999999,I2C,Setup Write to [0x1A] + ACK
18.653557249999999,I2C,0x18 + ACK
18.653648749999999,I2C,0x11 + ACK
18.653740249999998,I2C,0x00 + ACK
18.672530750000000,I2C,Setup Write to [0x34] + ACK
18.672622499999999,I2C,0x30 + ACK
18.672713999999999,I2C,0x20 + ACK
18.672805749999998,I2C,0x03 + ACK
18.672992000000001,I2C,Setup Write to [0x34] + ACK
18.673083500000001,I2C,0x30 + ACK
18.673175000000001,I2C,0x21 + ACK
18.673266750000000,I2C,0x00 + ACK
18.673450750000001,I2C,Setup Write to [0x34] + ACK
18.673542250000001,I2C,0x30 + ACK
18.673633750000000,I2C,0x22 + ACK
18.673725500000000,I2C,0x00 + ACK
18.677125250000000,I2C,Setup Write to [0x34] + ACK
18.677216749999999,I2C,0x30 + ACK
18.677308249999999,I2C,0x20 + ACK
18.677399999999999,I2C,0x03 + ACK
18.677586000000002,I2C,Setup Write to [0x34] + ACK
18.677677750000001,I2C,0x30 + ACK
18.677769250000001,I2C,0x21 + ACK
18.677860750000001,I2C,0x00 + ACK
18.678044249999999,I2C,Setup Write to [0x34] + ACK
18.678135749999999,I2C,0x30 + ACK
18.678227249999999,I2C,0x22 + ACK
18.678318999999998,I2C,0x00 + ACK
18.678519250000001,I2C,Setup Write to [0x34] + ACK
18.678610750000001,I2C,0x30 + ACK
18.678702500000000,I2C,0x20 + ACK
18.678794000000000,I2C,0x03 + ACK
18.678967499999999,I2C,Setup Write to [0x1A] + ACK
18.679059250000002,I2C,0x18 + ACK
18.679150750000002,I2C,0x10 + NAK
18.679242250000001,I2C,0x00 + ACK
18.679425500000001,I2C,Setup Write to [0x1A] + ACK
18.679517000000001,I2C,0x18 + ACK
18.679608750000000,I2C,0x11 + ACK
18.679700250000000,I2C,0x00 + ACK
18.992123500000002,I2C,Setup Write to [0x34] + ACK
18.992215250000001,I2C,0x30 + ACK
18.992306750000001,I2C,0x07 + ACK
18.992398500000000,I2C,0x00 + ACK
18.992726500000000,I2C,Setup Write to [0x34] + ACK
18.992818249999999,I2C,0x30 + ACK
18.992909749999999,I2C,0x09 + ACK
18.993001249999999,I2C,0x02 + ACK
18.993177750000001,I2C,Setup Write to [0x1A] + ACK
18.993269250000001,I2C,0x18 + ACK
18.993361000000000,I2C,0x05 + ACK
18.993452500000000,I2C,0x78 + ACK
18.993637499999998,I2C,Setup Write to [0x1A] + ACK
18.993728999999998,I2C,0x18 + ACK
18.993820750000001,I2C,0x07 + NAK
18.993912250000001,I2C,0x00 + ACK
18.994107499999998,I2C,Setup Write to [0x34] + ACK
18.994198999999998,I2C,0x30 + ACK
18.994290750000001,I2C,0x10 + ACK
18.994382250000001,I2C,0x21 + ACK
18.994557000000000,I2C,Setup Write to [0x1A] + ACK
18.994648500000000,I2C,0x18 + ACK
18.994740250000000,I2C,0x09 + ACK
18.994831749999999,I2C,0x32 + ACK
18.995016750000001,I2C,Setup Write to [0x1A] + ACK
18.995108500000001,I2C,0x18 + ACK
18.995200000000001,I2C,0x0A + ACK
18.995291500000000,I2C,0x10 + ACK
18.995486750000001,I2C,Setup Write to [0x34] + ACK
18.995578500000001,I2C,0x30 + ACK
18.995670000000000,I2C,0x16 + ACK
18.995761500000000,I2C,0x09 + ACK
18.995946499999999,I2C,Setup Write to [0x34] + ACK
18.996037999999999,I2C,0x30 + ACK
18.996129750000001,I2C,0x16 + ACK
18.996221250000001,I2C,0x09 + ACK
18.996406250000000,I2C,Setup Write to [0x34] + ACK
18.996497999999999,I2C,0x30 + ACK
18.996589499999999,I2C,0x18 + ACK
18.996681250000002,I2C,0x6D + ACK
18.996855750000002,I2C,Setup Write to [0x1A] + ACK
18.996947500000001,I2C,0x18 + ACK
18.997039000000001,I2C,0x0C + NAK
18.997130500000001,I2C,0x02 + ACK
18.997325750000002,I2C,Setup Write to [0x34] + ACK
18.997417250000002,I2C,0x30 + ACK
18.997508750000001,I2C,0x1A + ACK
18.997600500000001,I2C,0x00 + ACK
18.997785499999999,I2C,Setup Write to [0x34] + ACK
18.997876999999999,I2C,0x30 + ACK
18.997968749999998,I2C,0x1B + ACK
18.998060250000002,I2C,0x00 + ACK
18.998245250000000,I2C,Setup Write to [0x34] + ACK
18.998336750000000,I2C,0x30 + ACK
18.998428250000000,I2C,0x1C + ACK
18.998519999999999,I2C,0x30 + ACK
18.998694499999999,I2C,Setup Write to [0x1A] + ACK
18.998785999999999,I2C,0x18 + ACK
18.998877749999998,I2C,0x0E + NAK
18.998969249999998,I2C,0x08 + NAK
18.999164749999998,I2C,Setup Write to [0x34] + ACK
18.999256249999998,I2C,0x30 + ACK
18.999348000000001,I2C,0x20 + ACK
18.999439500000001,I2C,0x01 + ACK
18.999614500000000,I2C,Setup Write to [0x1A] + ACK
18.999706249999999,I2C,0x18 + ACK
18.999797749999999,I2C,0x10 + NAK
18.999889249999999,I2C,0x00 + ACK
19.000084749999999,I2C,Setup Write to [0x34] + ACK
19.000176249999999,I2C,0x30 + ACK
19.000267749999999,I2C,0x46 + ACK
19.000359499999998,I2C,0xE1 + ACK
19.000544500000000,I2C,Setup Write to [0x34] + ACK
19.000636000000000,I2C,0x30 + ACK
19.000727500000000,I2C,0x5C + ACK
19.000819249999999,I2C,0x18 + ACK
19.000993749999999,I2C,Setup Write to [0x1A] + ACK
19.001085499999999,I2C,0x18 + ACK
19.001176999999998,I2C,0x2F + ACK
19.001268499999998,I2C,0x10 + ACK
19.001453750000000,I2C,Setup Write to [0x1A] + ACK
19.001545499999999,I2C,0x18 + ACK
19.001636999999999,I2C,0x38 + ACK
19.001728499999999,I2C,0x01 + ACK
19.001923750000000,I2C,Setup Write to [0x34] + ACK
19.002015249999999,I2C,0x30 + ACK
19.002106749999999,I2C,0x71 + ACK
19.002198499999999,I2C,0x11 + ACK
19.004569499999999,I2C,Setup Write to [0x34] + ACK
19.004661250000002,I2C,0x30 + ACK
19.004752750000002,I2C,0x9B + ACK
19.004844250000001,I2C,0x10 + ACK
19.005039000000000,I2C,Setup Write to [0x34] + ACK
19.005130500000000,I2C,0x30 + ACK
19.005222000000000,I2C,0x9C + ACK
19.005313749999999,I2C,0x22 + ACK
19.005489000000001,I2C,Setup Write to [0x1A] + ACK
19.005580750000000,I2C,0x18 + ACK
19.005672250000000,I2C,0x51 + ACK
19.005763750000000,I2C,0x01 + ACK
19.005959250000000,I2C,Setup Write to [0x34] + ACK
19.006050750000000,I2C,0x30 + ACK
19.006142250000000,I2C,0xA6 + ACK
19.006233999999999,I2C,0x20 + ACK
19.006408749999999,I2C,Setup Write to [0x1A] + ACK
19.006500249999998,I2C,0x18 + ACK
19.006592000000001,I2C,0x54 + ACK
19.006683500000001,I2C,0x10 + ACK
19.006878749999998,I2C,Setup Write to [0x34] + ACK
19.006970249999998,I2C,0x30 + ACK
19.007061749999998,I2C,0xAA + ACK
19.007153500000001,I2C,0x20 + ACK
19.007338499999999,I2C,Setup Write to [0x34] + ACK
19.007430249999999,I2C,0x30 + ACK
19.007521749999999,I2C,0xAC + ACK
19.007613249999999,I2C,0x20 + ACK
19.007788000000001,I2C,Setup Write to [0x1A] + ACK
19.007879500000001,I2C,0x18 + ACK
19.007971250000001,I2C,0x58 + ACK
19.008062750000001,I2C,0x21 + NAK
19.008258000000001,I2C,Setup Write to [0x34] + ACK
19.008349500000001,I2C,0x31 + ACK
19.008441000000001,I2C,0x19 + ACK
19.008532750000001,I2C,0x9E + ACK
19.010714249999999,I2C,Setup Write to [0x34] + ACK
19.010805999999999,I2C,0x31 + ACK
19.010897499999999,I2C,0x1C + ACK
19.010988999999999,I2C,0x1E + ACK
19.011182500000000,I2C,Setup Write to [0x34] + ACK
19.011274000000000,I2C,0x31 + ACK
19.011365500000000,I2C,0x1E + ACK
19.011457249999999,I2C,0x08 + ACK
19.011642500000001,I2C,Setup Write to [0x34] + ACK
19.011734000000001,I2C,0x31 + ACK
19.011825750000000,I2C,0x28 + ACK
19.011917250000000,I2C,0x05 + ACK
19.012309750000000,I2C,Setup Write to [0x1A] + ACK
19.012401250000000,I2C,0x18 + NAK
19.012492999999999,I2C,0x1E + NAK
19.012584499999999,I2C,0x41 + NAK
19.012783500000001,I2C,Setup Write to [0x34] + ACK
19.012875000000001,I2C,0x31 + ACK
19.012966750000000,I2C,0x50 + ACK
19.013058250000000,I2C,0x03 + ACK
19.013233499999998,I2C,Setup Write to [0x1A] + ACK
19.013324999999998,I2C,0x18 + NAK
19.013416750000001,I2C,0x2F + ACK
19.013508250000001,I2C,0x0D + ACK
19.013703499999998,I2C,Setup Write to [0x34] + ACK
19.013794999999998,I2C,0x31 + ACK
19.013886500000002,I2C,0x64 + ACK
19.013978250000001,I2C,0x1A + ACK
19.014163000000000,I2C,Setup Write to [0x34] + ACK
19.014254749999999,I2C,0x31 + ACK
19.014346249999999,I2C,0x7C + ACK
19.014437749999999,I2C,0x00 + ACK
19.014623000000000,I2C,Setup Write to [0x34] + ACK
19.014714500000000,I2C,0x31 + ACK
19.014806249999999,I2C,0x7E + ACK
19.014897749999999,I2C,0x00 + ACK
19.015082499999998,I2C,Setup Write to [0x34] + ACK
19.015174250000001,I2C,0x31 + ACK
19.015265750000001,I2C,0x7E + ACK
19.015357500000000,I2C,0x00 + ACK
19.015542499999999,I2C,Setup Write to [0x34] + ACK
19.015633999999999,I2C,0x32 + ACK
19.015725499999999,I2C,0xB8 + ACK
19.015817250000001,I2C,0x50 + ACK
19.016002000000000,I2C,Setup Write to [0x34] + ACK
19.016093750000000,I2C,0x32 + ACK
19.016185249999999,I2C,0xB9 + ACK
19.016276749999999,I2C,0x10 + ACK
19.016451499999999,I2C,Setup Write to [0x1A] + ACK
19.016542999999999,I2C,0x19 + ACK
19.016634750000001,I2C,0x5D + ACK
19.016726250000001,I2C,0x00 + ACK
19.016911250000000,I2C,Setup Write to [0x1A] + ACK
19.017002750000000,I2C,0x19 + ACK
19.017094499999999,I2C,0x5D + NAK
19.017185999999999,I2C,0x02 + ACK
19.017381250000000,I2C,Setup Write to [0x34] + ACK
19.017472750000000,I2C,0x32 + ACK
19.017564250000000,I2C,0xC8 + ACK
19.017655999999999,I2C,0x50 + ACK
19.017840750000001,I2C,Setup Write to [0x34] + ACK
19.017932500000001,I2C,0x32 + ACK
19.018024000000000,I2C,0xC9 + ACK
19.018115500000000,I2C,0x10 + ACK
19.018300750000002,I2C,Setup Write to [0x34] + ACK
19.018392250000002,I2C,0x32 + ACK
19.018483750000001,I2C,0xCA + ACK
19.018575500000001,I2C,0x00 + ACK
19.018760499999999,I2C,Setup Write to [0x34] + ACK
19.018851999999999,I2C,0x32 + ACK
19.018943499999999,I2C,0xCB + ACK
19.019035250000002,I2C,0x04 + ACK
19.019220250000000,I2C,Setup Write to [0x34] + ACK
19.019311750000000,I2C,0x33 + ACK
19.019403250000000,I2C,0x2C + ACK
19.019494999999999,I2C,0xD3 + ACK
19.019669749999998,I2C,Setup Write to [0x1A] + ACK
19.019761249999998,I2C,0x19 + NAK
19.019853000000001,I2C,0x16 + NAK
19.019944500000001,I2C,0x08 + ACK
19.020140000000001,I2C,Setup Write to [0x34] + ACK
19.020231500000001,I2C,0x33 + ACK
19.020323000000001,I2C,0x2E + ACK
19.020414750000000,I2C,0x0D + ACK
19.020589500000000,I2C,Setup Write to [0x1A] + ACK
19.020681000000000,I2C,0x19 + NAK
19.020772749999999,I2C,0x2C + ACK
19.020864249999999,I2C,0x03 + ACK
19.021059500000000,I2C,Setup Write to [0x34] + ACK
19.021151000000000,I2C,0x33 + ACK
